6550,29.9,-38.9
6560,29.3,-38.9
6570,28.6,-38.9
6580,28,-38.9
6590,27.4,-38.9
6600,26.8,-38.9
6610,26.1,-38.9
6620,25.5,-38.9
6630,24.9,-38.8
6640,24.3,-38.8
6650,23.6,-38.8
6660,23,-38.8
6670,22.4,-38.8
6680,21.8,-38.8
6690,21.1,-38.8
6700,20.5,-38.9
6710,19.9,-38.9
6720,19.3,-38.9
6730,18.6,-38.9
6740,18,-38.9
6750,17.4,-38.9
6760,16.8,-38.9
6770,16.1,-38.9
6780,15.5,-38.9
6790,14.9,-38.9
6800,14.3,-38.9
6810,13.6,-38.9
6820,13,-39
6830,12.4,-39
6840,11.8,-39
6850,11.1,-39
6860,10.5,-39
6870,9.9,-39
6880,9.3,-39.1
6890,8.6,-39.1
6900,8,-39.1
6910,7.4,-39.1
6920,6.8,-39.2
6930,6.1,-39.2
6940,5.5,-39.2
6950,4.9,-39.2
6960,4.3,-39.3
6970,3.7,-39.3
6980,3,-39.3
6990,2.4,-39.3
7000,1.8,-39.4
7010,1.2,-39.4
7020,0.5,-39.4
7030,359.9,-39.5
7040,359.3,-39.5
7050,358.7,-39.5
7060,358.1,-39.6
7070,357.4,-39.6
7080,356.8,-39.6
7090,356.2,-39.7
7100,355.6,-39.7
7110,355,-39.7
7120,354.3,-39.8
7130,353.7,-39.8
7140,353.1,-39.9
7150,352.5,-39.9
7160,351.9,-39.9
7170,351.3,-40
7180,350.6,-40
7190,350,-40.1
7200,349.4,-40.1
7210,348.8,-40.2
7220,348.2,-40.2
7230,347.6,-40.3
7240,346.9,-40.3
7250,346.3,-40.4
7260,345.7,-40.4
7270,345.1,-40.5
7280,344.5,-40.5
7290,343.9,-40.6
7300,343.2,-40.6
7310,342.6,-40.7
7320,342,-40.7
7330,341.4,-40.8
7340,340.8,-40.8
7350,340.2,-40.9
7360,339.6,-40.9
7370,339,-41
7380,338.3,-41.1
7390,337.7,-41.1
7400,337.1,-41.2
7410,336.5,-41.2
7420,335.9,-41.3
7430,335.3,-41.3
7440,334.7,-41.4
7450,334.1,-41.5
7460,333.5,-41.5
7470,332.8,-41.6
7480,332.2,-41.7
7490,331.6,-41.7
7500,331,-41.8
7510,330.4,-41.8
7520,329.8,-41.9
7530,329.2,-42
7540,328.6,-42
7550,328,-42.1
7560,327.4,-42.2
7570,326.8,-42.2
7580,326.1,-42.3
7590,325.5,-42.4
7600,324.9,-42.4
7610,324.3,-42.5
7620,323.7,-42.6
7630,323.1,-42.6
7640,322.5,-42.7
7650,321.9,-42.8
7660,321.3,-42.9
7670,320.7,-42.9
7680,320.1,-43
7690,319.5,-43.1
7700,318.9,-43.1
7710,318.3,-43.2
7720,317.7,-43.3
7730,317,-43.3
7740,316.4,-43.4
7750,315.8,-43.5
7760,315.2,-43.6
7770,314.6,-43.6
7780,314,-43.7
7790,313.4,-43.8
7800,312.8,-43.8
7810,312.2,-43.9
7820,311.6,-44
7830,311,-44.1
7840,310.4,-44.1
7850,309.8,-44.2
7860,309.2,-44.3
7870,308.6,-44.4
7880,308,-44.4
7890,307.4,-44.5
7900,306.7,-44.6
7910,306.1,-44.7
7920,305.5,-44.7
7930,304.9,-44.8
7940,304.3,-44.9
7950,303.7,-44.9
7960,303.1,-45
7970,302.5,-45.1
7980,301.9,-45.2
7990,301.3,-45.2
8000,300.7,-45.3
8010,300.1,-45.4
8020,299.5,-45.5
8030,298.9,-45.5
8040,298.3,-45.6
8050,297.6,-45.7
8060,297,-45.7
8070,296.4,-45.8
8080,295.8,-45.9
8090,295.2,-46
8100,294.6,-46
8110,294,-46.1
8120,293.4,-46.2
8130,292.8,-46.2
8140,292.2,-46.3
8150,291.6,-46.4
8160,290.9,-46.5
8170,290.3,-46.5
8180,289.7,-46.6
8190,289.1,-46.7
8200,288.5,-46.7
8210,287.9,-46.8
8220,287.3,-46.9
8230,286.7,-46.9
8240,286,-47
8250,285.4,-47.1
8260,284.8,-47.1
8270,284.2,-47.2
8280,283.6,-47.3
8290,283,-47.3
8300,282.4,-47.4
8310,281.7,-47.5
8320,281.1,-47.5
8330,280.5,-47.6
8340,279.9,-47.7
8350,279.3,-47.7
8360,278.7,-47.8
8370,278,-47.8
8380,277.4,-47.9
8390,276.8,-48
8400,276.2,-48
8410,275.6,-48.1
8420,275,-48.1
8430,274.3,-48.2
8440,273.7,-48.3
8450,273.1,-48.3
8460,272.5,-48.4
8470,271.8,-48.4
8480,271.2,-48.5
8490,270.6,-48.5
8500,270,-48.6
8510,269.4,-48.6
8520,268.7,-48.7
8530,268.1,-48.7
8540,267.5,-48.8
8550,266.9,-48.8
8560,266.2,-48.9
8570,265.6,-48.9
8580,265,-49
8590,264.4,-49
8600,263.7,-49.1
8610,263.1,-49.1
8620,262.5,-49.2
8630,261.8,-49.2
8640,261.2,-49.2
8650,260.6,-49.3
8660,260,-49.3
8670,259.3,-49.4
8680,258.7,-49.4
8690,258.1,-49.4
8700,257.4,-49.5
8710,256.8,-49.5
8720,256.2,-49.6
8730,255.5,-49.6
8740,254.9,-49.6
8750,254.3,-49.7
8760,253.6,-49.7
8770,253,-49.7
8780,252.4,-49.8
8790,251.7,-49.8
8800,251.1,-49.8
8810,250.5,-49.8
8820,249.8,-49.9
8830,249.2,-49.9
8840,248.6,-49.9
8850,247.9,-49.9
8860,247.3,-50
8870,246.7,-50
8880,246,-50
8890,245.4,-50
8900,244.8,-50
8910,244.1,-50.1
8920,243.5,-50.1
8930,242.9,-50.1
8940,242.2,-50.1
8950,241.6,-50.1
8960,240.9,-50.1
8970,240.3,-50.1
8980,239.7,-50.1
8990,239,-50.1
9000,238.4,-50.2
9010,237.8,-50.2
9020,237.1,-50.2
9030,236.5,-50.2
9040,235.8,-50.2
9050,235.2,-50.2
9060,234.6,-50.2
9070,233.9,-50.2
9080,233.3,-50.2
9090,232.7,-50.2
9100,232,-50.2
9110,231.4,-50.2
9120,230.7,-50.2
9130,230.1,-50.2
9140,229.5,-50.1
9150,228.8,-50.1
9160,228.2,-50.1
9170,227.6,-50.1
9180,226.9,-50.1
9190,226.3,-50.1
9200,225.7,-50.1
9210,225,-50.1
9220,224.4,-50
9230,223.7,-50
9240,223.1,-50
9250,222.5,-50
9260,221.8,-50
9270,221.2,-49.9
9280,220.6,-49.9
9290,219.9,-49.9
9300,219.3,-49.9
9310,218.7,-49.8
9320,218,-49.8
9330,217.4,-49.8
9340,216.8,-49.7
9350,216.1,-49.7
9360,215.5,-49.7
